movie_title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Baahubali: The Beginning ,Color,S.S. Rajamouli,44.0,159.0,50.0,72.0,Anushka Shetty,218.0,6498000.0,Action|Adventure|Drama|Fantasy|War,Tamannaah Bhatia,62756,554,Prabhas,1.0,ancient india|dual role|good versus evil|hindu|kingdom,http://www.imdb.com/title/tt2631186/?ref_=fn_tt_tt_1,410.0,Telugu,India,,18026148.0,2015.0,133.0,1.85,21000,8.4
Ronin ,Color,John Frankenheimer,149.0,122.0,287.0,135.0,Natascha McElhone,22000.0,41609593.0,Action|Adventure|Crime|Thriller,Robert De Niro,145422,24270,Michael Lonsdale,2.0,case|ex kgb|ronin|russian|suitcase,http://www.imdb.com/title/tt0122690/?ref_=fn_tt_tt_1,572.0,English,UK,R,55000000.0,1998.0,2000.0,2.35,0,7.3
Harry Potter and the Goblet of Fire ,Color,Mike Newell,295.0,157.0,179.0,10000.0,Daniel Radcliffe,21000.0,289994397.0,Adventure|Family|Fantasy|Mystery,Robert Pattinson,385670,53413,Rupert Grint,1.0,fire|goblet|magic|tournament|wizard,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896.0,English,UK,PG-13,150000000.0,2005.0,11000.0,2.35,0,7.6
Zulu ,Color,Jérôme Salle,69.0,110.0,22.0,44.0,Tanya van Graan,5000.0,,Crime|Drama|Thriller,Orlando Bloom,12817,5273,Conrad Kemp,0.0,apartheid|corpse|male nudity|murder|police officer,http://www.imdb.com/title/tt2249221/?ref_=fn_tt_tt_1,43.0,English,France,R,16000000.0,2013.0,170.0,2.35,0,6.7
Heavy Metal ,Color,Gerald Potterton,62.0,90.0,0.0,123.0,Joe Flaherty,187.0,,Adventure|Animation|Fantasy|Horror|Sci-Fi,John Vernon,23516,646,Don Francks,0.0,anthology|girl|heavy metal|secretary|segments,http://www.imdb.com/title/tt0082509/?ref_=fn_tt_tt_1,147.0,English,Canada,R,9300000.0,1981.0,176.0,1.37,0,6.7
Airplane! ,Color,Jim Abrahams,134.0,88.0,104.0,318.0,Lloyd Bridges,628.0,83400000.0,Comedy,Peter Graves,160281,2726,Barbara Billingsley,0.0,air traffic controller|airplane|airport|pilot|spoof,http://www.imdb.com/title/tt0080339/?ref_=fn_tt_tt_1,427.0,English,USA,PG,3500000.0,1980.0,575.0,1.85,16000,7.8
Mad Hot Ballroom ,Color,Marilyn Agrelo,84.0,105.0,2.0,0.0,Eva Carrozza,0.0,8044906.0,Documentary|Family|Music,Heather Berman,3156,0,Paul Daggett,2.0,ballroom dancing|new york city|poise|self confidence|teacher,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,65.0,English,USA,PG,,2005.0,0.0,1.85,588,7.5
Raising Cain ,Color,Brian De Palma,33.0,91.0,0.0,298.0,Gabrielle Carteris,636.0,21370057.0,Crime|Drama|Thriller,Steven Bauer,9903,1852,Gregg Henry,0.0,hitchcockian|long tracking shot|psychologist|psychology|wig,http://www.imdb.com/title/tt0105217/?ref_=fn_tt_tt_1,80.0,English,USA,R,12000000.0,1992.0,330.0,1.85,541,6.0
"It's a Mad, Mad, Mad, Mad World ",Color,Stanley Kramer,61.0,197.0,176.0,760.0,Sid Caesar,924.0,46300000.0,Action|Adventure|Comedy|Crime,Jonathan Winters,29323,4109,Spencer Tracy,0.0,california|desert|dying words|money|race,http://www.imdb.com/title/tt0057193/?ref_=fn_tt_tt_1,344.0,English,USA,Approved,9400000.0,1963.0,898.0,2.76,0,7.6
Black Book ,Color,Paul Verhoeven,231.0,145.0,719.0,104.0,Sebastian Koch,2000.0,4398392.0,Drama|Thriller|War,Michiel Huisman,59507,2590,Christian Berkel,1.0,boat|escape|hiding|nazi|resistance,http://www.imdb.com/title/tt0389557/?ref_=fn_tt_tt_1,232.0,Dutch,Netherlands,R,21000000.0,2006.0,380.0,2.35,0,7.8
The Alamo ,Color,John Lee Hancock,106.0,137.0,102.0,877.0,Marc Blucas,2000.0,22406362.0,Drama|History|War|Western,Dennis Quaid,16832,5780,Jordi Mollà,0.0,army|dictator|general|texan|texas,http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1,267.0,English,USA,PG-13,107000000.0,2004.0,973.0,2.35,701,6.0
Taking Woodstock ,Color,Ang Lee,210.0,120.0,0.0,210.0,Kevin Chamberlin,579.0,7443007.0,Comedy|Drama|Music,Imelda Staunton,24663,1500,Demetri Martin,12.0,female full frontal nudity|female nudity|male frontal nudity|male full frontal nudity|male nudity,http://www.imdb.com/title/tt1127896/?ref_=fn_tt_tt_1,71.0,English,USA,R,30000000.0,2009.0,489.0,1.85,0,6.7
"Jeff, Who Lives at Home ",Color,Jay Duplass,182.0,83.0,157.0,581.0,Evan Ross,2000.0,4244155.0,Comedy|Drama,Judy Greer,56005,3374,Rae Dawn Chong,5.0,basement|errand|secret admirer|slacker|wrong number,http://www.imdb.com/title/tt1588334/?ref_=fn_tt_tt_1,112.0,English,USA,R,10000000.0,2011.0,616.0,1.85,0,6.5
Failure to Launch ,Color,Tom Dey,143.0,95.0,9.0,11000.0,Matthew McConaughey,14000.0,88658172.0,Comedy|Romance,Bradley Cooper,58412,37967,Zooey Deschanel,2.0,friend|intervention|moving|secret|slacker,http://www.imdb.com/title/tt0427229/?ref_=fn_tt_tt_1,242.0,English,USA,PG-13,50000000.0,2006.0,11000.0,2.35,2000,5.6
Alexander ,Color,Oliver Stone,248.0,206.0,0.0,591.0,Angelina Jolie Pitt,12000.0,34293771.0,Action|Adventure|Biography|Drama|History|Romance|War,Anthony Hopkins,138863,24598,Brian Blessed,3.0,ancient greece|conquest|greek|greek myth|king,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390.0,English,Germany,R,155000000.0,2004.0,11000.0,2.35,0,5.5
Fortress ,Color,Stuart Gordon,58.0,95.0,216.0,968.0,Kurtwood Smith,1000.0,6739141.0,Action|Crime|Sci-Fi|Thriller,Christopher Lambert,23383,4755,Clifton Collins Jr.,0.0,escape|future|population control|prison|prisoner,http://www.imdb.com/title/tt0106950/?ref_=fn_tt_tt_1,68.0,English,Australia,R,8000000.0,1992.0,1000.0,1.85,1000,5.9
8MM ,Color,Joel Schumacher,138.0,123.0,541.0,173.0,Chris Bauer,12000.0,36283504.0,Mystery|Thriller,Nicolas Cage,104564,12970,Anthony Heald,1.0,investigation|obsession|private eye|private investigator|snuff film,http://www.imdb.com/title/tt0134273/?ref_=fn_tt_tt_1,587.0,English,Germany,R,40000000.0,1999.0,638.0,2.35,0,6.5
Truth or Die ,Color,Robert Heath,40.0,96.0,0.0,177.0,Alexander Vlahos,335.0,,Horror|Mystery,David Oakes,6513,1226,Jennie Jacques,2.0,cabin in the woods|drinking acid|introvert|lesbian kiss|truth or dare,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1,41.0,English,UK,Not Rated,1000000.0,2012.0,334.0,2.35,968,5.6
88 Minutes ,Color,Jon Avnet,158.0,108.0,50.0,494.0,Alicia Witt,14000.0,16930884.0,Crime|Drama|Mystery|Thriller,Al Pacino,65628,16722,Deborah Kara Unger,1.0,death|fbi|forensics|murder|serial killer,http://www.imdb.com/title/tt0411061/?ref_=fn_tt_tt_1,262.0,English,USA,R,30000000.0,2007.0,975.0,2.35,0,5.9
Alpha and Omega ,Color,Anthony Bell,84.0,90.0,0.0,518.0,Larry Miller,681.0,25077977.0,Adventure|Animation|Comedy|Family|Romance,Kevin Sussman,10986,2486,Christine Lakin,0.0,arranged marriage|geese|idaho|national park|park,http://www.imdb.com/title/tt1213012/?ref_=fn_tt_tt_1,84.0,English,USA,PG,20000000.0,2010.0,611.0,1.85,0,5.3
Collateral Damage ,Color,Andrew Davis,135.0,108.0,99.0,172.0,Rick Worthy,672.0,40048332.0,Action|Drama|Thriller,Raymond Cruz,61417,1460,Jsu Garcia,1.0,bare chested boy|car explosion|colombia|explosion|terrorism,http://www.imdb.com/title/tt0233469/?ref_=fn_tt_tt_1,339.0,English,USA,R,85000000.0,2002.0,174.0,1.85,941,5.5
Hatchet ,Color,Adam Green,229.0,93.0,134.0,488.0,Kane Hodder,936.0,,Comedy|Horror,Joel David Moore,23349,3668,Joel Murray,0.0,bayou|boat|louisiana|swamp|tour,http://www.imdb.com/title/tt0422401/?ref_=fn_tt_tt_1,235.0,English,USA,R,1500000.0,2006.0,935.0,1.85,0,5.7
Drive ,Color,Nicolas Winding Refn,676.0,100.0,0.0,228.0,Albert Brooks,33000.0,35054909.0,Crime|Drama,Ryan Gosling,431578,34337,Russ Tamblyn,0.0,kissing in an elevator|mythical hero|neo noir|protective male|silent protagonist,http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1,1264.0,English,USA,R,15000000.0,2011.0,745.0,2.35,81000,7.8
Tarnation ,Color,Jonathan Caouette,72.0,88.0,20.0,0.0,Jonathan Caouette,58.0,592014.0,Biography|Documentary,Greg Ayres,5709,78,Renee Leblanc,3.0,answering machine|home movie|lithium|schizophrenic|video diary,http://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,114.0,English,USA,Unrated,218.0,2003.0,20.0,1.37,754,7.2
Rendition ,Color,Gavin Hood,131.0,122.0,151.0,11000.0,Jake Gyllenhaal,24000.0,9664316.0,Drama|Thriller,J.K. Simmons,47203,50950,Meryl Streep,2.0,american|bare chested male bondage|cia|detention|interrogation,http://www.imdb.com/title/tt0804522/?ref_=fn_tt_tt_1,197.0,English,USA,R,27500000.0,2007.0,15000.0,2.35,0,6.8
Rabbit Hole ,Color,John Cameron Mitchell,248.0,91.0,263.0,192.0,Jon Tenney,967.0,2221809.0,Drama,Dianne Wiest,40618,1582,Tammy Blanchard,0.0,car|comic book|comic book artist|iphone|memory,http://www.imdb.com/title/tt0935075/?ref_=fn_tt_tt_1,144.0,English,USA,PG-13,5000000.0,2010.0,289.0,1.85,0,7.0
Conspiracy Theory ,Color,Richard Donner,80.0,135.0,503.0,67.0,Alex McArthur,8000.0,76081498.0,Action|Crime|Mystery|Romance|Thriller,Julia Roberts,76099,8355,Michael Potts,1.0,conspiracy|fbi|mk ultra|newsletter|taxi,http://www.imdb.com/title/tt0118883/?ref_=fn_tt_tt_1,162.0,English,USA,R,75000000.0,1997.0,137.0,2.35,0,6.7
Lords of London ,Color,Antonio Simoncini,3.0,90.0,0.0,37.0,Joe Egan,1000.0,,Crime|Mystery|Thriller,Ray Winstone,610,1183,Glen Murphy,1.0,gang leader|italian woman|period piece|purgatory|suicide,http://www.imdb.com/title/tt1800337/?ref_=fn_tt_tt_1,18.0,English,UK,R,3440000.0,2014.0,53.0,2.35,606,3.1
First Knight ,Color,Jerry Zucker,53.0,134.0,109.0,249.0,Ben Cross,919.0,37600435.0,Action|Adventure|Romance|Thriller,Julia Ormond,55350,1695,John Gielgud,3.0,battle|king|king arthur|knight|marriage,http://www.imdb.com/title/tt0113071/?ref_=fn_tt_tt_1,180.0,English,USA,PG-13,55000000.0,1995.0,303.0,1.85,0,5.9
Hav Plenty ,Color,Christopher Scott Cherot,25.0,84.0,21.0,48.0,Robinne Lee,465.0,2301777.0,Comedy,Hill Harper,819,714,Chenoa Maxwell,2.0,friend|new year's eve|screwball|self discovery|social differences,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1,36.0,English,USA,R,650000.0,1997.0,170.0,,161,6.5
The Hole ,Color,Joe Dante,147.0,92.0,287.0,664.0,Teri Polo,844.0,,Adventure|Fantasy|Thriller,Bruce Dern,19157,4099,Haley Bennett,2.0,basement|family relationships|hole|no opening credits|slow motion scene,http://www.imdb.com/title/tt1085779/?ref_=fn_tt_tt_1,69.0,English,USA,PG-13,12000000.0,2009.0,708.0,1.85,0,5.7
Before Sunrise ,Color,Richard Linklater,121.0,105.0,0.0,4.0,Hans Weingartner,15.0,5400000.0,Drama|Romance,Hanno Pöschl,183288,36,Dominik Castell,1.0,american|conversations|kiss|love|train,http://www.imdb.com/title/tt0112471/?ref_=fn_tt_tt_1,395.0,English,USA,R,2500000.0,1995.0,12.0,1.85,22000,8.1
Flight ,Color,Robert Zemeckis,449.0,138.0,0.0,874.0,Bruce Greenwood,18000.0,93749203.0,Drama|Thriller,Denzel Washington,264047,20952,Nadine Velazquez,0.0,airline|flight|flight attendant|lawyer|pilot,http://www.imdb.com/title/tt1907668/?ref_=fn_tt_tt_1,491.0,English,USA,R,31000000.0,2012.0,984.0,2.35,64000,7.3
Made ,Color,Jon Favreau,81.0,95.0,4000.0,334.0,Faizon Love,4000.0,5308707.0,Comedy|Crime|Drama|Thriller,Jon Favreau,15053,5245,Jonathan Silverman,2.0,friendship|loudmouth|money laundering|new york city|stripper,http://www.imdb.com/title/tt0227005/?ref_=fn_tt_tt_1,165.0,English,USA,R,5000000.0,2001.0,585.0,1.85,393,6.4
Cloud Atlas ,Color,Tom Tykwer,511.0,172.0,670.0,1000.0,Jim Sturgess,15000.0,27098580.0,Drama|Sci-Fi,Tom Hanks,284825,22686,Jim Broadbent,5.0,composer|future|letter|nonlinear timeline|nursing home,http://www.imdb.com/title/tt1371111/?ref_=fn_tt_tt_1,828.0,English,Germany,R,102000000.0,2012.0,5000.0,2.35,124000,7.5
Your Highness ,Color,David Gordon Green,208.0,102.0,234.0,11000.0,Zooey Deschanel,20000.0,21557240.0,Adventure|Comedy|Fantasy,Natalie Portman,85237,45202,James Franco,3.0,knight|prince|quest|rescue|thong bikini,http://www.imdb.com/title/tt1240982/?ref_=fn_tt_tt_1,274.0,English,USA,R,49900000.0,2011.0,11000.0,2.35,18000,5.6
Bridget Jones's Diary ,Color,Sharon Maguire,168.0,97.0,11.0,887.0,Jim Broadbent,14000.0,71500556.0,Comedy|Drama|Romance,Colin Firth,171568,16999,Shirley Henderson,3.0,american actress playing british character|book publishing|calorie counting|employer employee relationship|rabbit costume,http://www.imdb.com/title/tt0243155/?ref_=fn_tt_tt_1,571.0,English,UK,R,26000000.0,2001.0,1000.0,2.35,0,6.7
Lost Souls ,Color,Janusz Kaminski,100.0,97.0,710.0,258.0,Bob Clendenin,497.0,16779636.0,Drama|Horror|Thriller,Philip Baker Hall,9338,1805,Ben Chaplin,2.0,faith|mental patient|priest|scheme|teacher,http://www.imdb.com/title/tt0160484/?ref_=fn_tt_tt_1,167.0,English,USA,R,28000000.0,2000.0,347.0,2.35,209,4.8
Bedtime Stories ,Color,Adam Shankman,144.0,99.0,163.0,495.0,Carmen Electra,11000.0,109993847.0,Comedy|Family|Fantasy|Romance,Adam Sandler,72326,12831,Kathryn Joosten,0.0,2000s|bedtime story|elephant|handyman|tween girl,http://www.imdb.com/title/tt0960731/?ref_=fn_tt_tt_1,116.0,English,USA,PG,80000000.0,2008.0,869.0,2.35,0,6.1
Pinocchio ,Color,Norman Ferguson,105.0,88.0,3.0,40.0,Dickie Jones,1000.0,84300000.0,Animation|Family|Fantasy|Musical,Mel Blanc,90360,1178,Cliff Edwards,0.0,boy|conscience|fairy|jiminy cricket|pinocchio,http://www.imdb.com/title/tt0032910/?ref_=fn_tt_tt_1,147.0,English,USA,Approved,2600000.0,1940.0,48.0,1.37,0,7.5
Defiance             ,Color,,28.0,43.0,,600.0,Tony Curran,3000.0,,Action|Drama|Sci-Fi,Julie Benz,33535,5381,Grant Bowler,3.0,alien|alien invasion|planet invasion|post apocalypse|year 2046,http://www.imdb.com/title/tt2189221/?ref_=fn_tt_tt_1,149.0,English,USA,TV-MA,,,845.0,1.78,0,7.0
Carnage ,Color,Roman Polanski,376.0,80.0,2000.0,132.0,Christoph Waltz,14000.0,,Comedy|Drama,Kate Winslet,96480,25143,Julie Adams,3.0,based on play|meeting|salesman|single set production|whiskey,http://www.imdb.com/title/tt1692486/?ref_=fn_tt_tt_1,181.0,English,France,R,25000000.0,2011.0,11000.0,2.35,21000,7.2
Paranormal Activity ,Color,Oren Peli,409.0,84.0,110.0,21.0,Ashley Palmer,189.0,107917283.0,Horror,Micah Sloat,184824,330,Amber Armstrong,0.0,dark force|entity|evil force|found footage|paranormal phenomenon,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,1189.0,English,USA,R,15000.0,2007.0,109.0,1.85,12000,6.3
Teen Wolf Too ,Color,Christopher Leitch,29.0,95.0,4.0,152.0,Robert Neary,641.0,7888703.0,Comedy|Fantasy,John Astin,8465,1389,Kim Darby,1.0,falling in love|glowing eyes|insult|teenager|three word title,http://www.imdb.com/title/tt0094118/?ref_=fn_tt_tt_1,65.0,English,USA,PG,3000000.0,1987.0,168.0,1.85,491,3.2
Love in the Time of Monsters ,Color,Matt Jackson,9.0,97.0,0.0,271.0,Paul Elia,935.0,,Comedy|Horror,Kane Hodder,143,2350,Alex Sanborn,3.0,bigfoot|love|monster|sasquatch|tourist,http://www.imdb.com/title/tt2403415/?ref_=fn_tt_tt_1,5.0,English,USA,,500000.0,2014.0,709.0,,194,5.4
Being Julia ,Color,István Szabó,93.0,104.0,109.0,202.0,Shaun Evans,405.0,7739049.0,Comedy|Drama|Romance,Miriam Margolyes,10680,847,Juliet Stevenson,2.0,diva|marriage|open marriage|revenge|social climber,http://www.imdb.com/title/tt0340012/?ref_=fn_tt_tt_1,112.0,English,Canada,R,18000000.0,2004.0,204.0,1.85,562,7.1
Easy Money ,Color,Daniel Espinosa,90.0,124.0,79.0,93.0,Fares Fares,309.0,188870.0,Action|Crime|Drama|Thriller,Fabian Bolin,13443,857,Matias Varela,1.0,double life|drugs|financial crisis|first part|serbian,http://www.imdb.com/title/tt1291652/?ref_=fn_tt_tt_1,25.0,Swedish,Sweden,R,,2010.0,254.0,2.35,0,6.7
Welcome to the Dollhouse ,Color,Todd Solondz,74.0,88.0,377.0,236.0,Ken Leung,529.0,4771000.0,Comedy|Drama,Heather Matarazzo,26513,1502,Christina Vidal,1.0,bully|first crush|school|social outcast|taunting,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,174.0,English,USA,R,800000.0,1995.0,502.0,1.85,0,7.5
The Train , Black and White,John Frankenheimer,64.0,133.0,287.0,28.0,Paul Scofield,343.0,,Thriller|War,Jeanne Moreau,10119,502,Michel Simon,0.0,art|french|german|painting|train,http://www.imdb.com/title/tt0059825/?ref_=fn_tt_tt_1,124.0,English,France,Unrated,6700000.0,1964.0,94.0,1.66,0,7.9
Hanging Up ,Color,Diane Keaton,82.0,94.0,0.0,235.0,Celia Weston,374.0,36037909.0,Comedy|Drama,Adam Arkin,10132,1238,Jesse James,3.0,actress|clown costume|magazine|party planner|soap opera actress,http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1,130.0,English,Germany,PG-13,60000000.0,2000.0,258.0,1.85,390,4.7
The I Inside ,Color,Roland Suso Richter,33.0,90.0,3.0,327.0,Sarah Polley,1000.0,,Mystery|Sci-Fi|Thriller,Stephen Graham,9296,2310,Stephen Rea,2.0,2000s|hospital|man in a wheelchair|year 2000|year 2002,http://www.imdb.com/title/tt0325596/?ref_=fn_tt_tt_1,57.0,English,UK,R,8800000.0,2004.0,900.0,2.35,458,6.1
Stripes ,Color,Ivan Reitman,52.0,117.0,425.0,901.0,Harold Ramis,13000.0,85300000.0,Action|Comedy|War,Bill Murray,48629,27378,Judge Reinhold,1.0,army|boot camp|breasts|graduation|rescue,http://www.imdb.com/title/tt0083131/?ref_=fn_tt_tt_1,134.0,English,USA,R,10000000.0,1981.0,11000.0,1.85,0,6.9
Stolen Summer ,Color,Pete Jones,31.0,91.0,18.0,597.0,Aidan Quinn,954.0,119841.0,Drama,Brian Dennehy,2419,3901,Bonnie Hunt,1.0,catholic|catholicism|rabbi|school|summer,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1,55.0,English,USA,PG,1500000.0,2002.0,767.0,1.85,304,6.5
The 5th Wave ,Color,J Blakeson,194.0,112.0,5.0,724.0,Maggie Siff,17000.0,34912982.0,Action|Adventure|Sci-Fi|Thriller,Chloë Grace Moretz,55617,19974,Nick Robinson,0.0,alien|attack|based on novel|based on young adult novel|fear,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,266.0,English,USA,PG-13,38000000.0,2016.0,1000.0,2.35,14000,5.2
Elsa & Fred ,Color,Michael Radford,59.0,97.0,53.0,499.0,Jared Gilman,962.0,,Comedy|Drama|Romance,Chris Noth,2041,3465,James Brolin,0.0,apartment|death of protagonist|follow that car|la dolce vita|love,http://www.imdb.com/title/tt2113659/?ref_=fn_tt_tt_1,18.0,English,USA,PG-13,10000000.0,2014.0,545.0,2.35,0,6.5
Held Up ,Color,Steve Rash,11.0,89.0,15.0,660.0,Nia Long,883.0,4692814.0,Comedy,Barry Corbin,2870,3291,Jake Busey,2.0,hold up|hostage|stockholm syndrome|swat team|vegetarian,http://www.imdb.com/title/tt0165831/?ref_=fn_tt_tt_1,34.0,English,USA,PG-13,8000000.0,1999.0,826.0,1.85,77,5.1
Black Water Transit ,Color,Tony Kaye,,,194.0,816.0,Aisha Tyler,970.0,,Crime|Drama,Bill Cobbs,219,3874,Beverly D'Angelo,0.0,based on novel,http://www.imdb.com/title/tt0490087/?ref_=fn_tt_tt_1,,English,USA,,23000000.0,2009.0,856.0,,26,7.2
Dickie Roberts: Former Child Star ,Color,Sam Weisman,75.0,98.0,39.0,428.0,Jenna Boyd,593.0,22734486.0,Comedy,Kevin Grevioux,11815,2713,Mary McCormack,1.0,dental braces|dental headgear|former child star|panties|white panties,http://www.imdb.com/title/tt0325258/?ref_=fn_tt_tt_1,117.0,English,USA,PG-13,17000000.0,2003.0,517.0,2.35,320,5.6
The Legend of Tarzan ,Color,David Yates,248.0,110.0,282.0,103.0,Alexander Skarsgård,11000.0,124051759.0,Action|Adventure|Drama|Romance,Christoph Waltz,42372,21175,Casper Crump,2.0,africa|capture|jungle|male objectification|tarzan,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,239.0,English,USA,PG-13,180000000.0,2016.0,10000.0,2.35,29000,6.6
Antitrust ,Color,Peter Howitt,123.0,109.0,29.0,91.0,Richard Roundtree,779.0,10965209.0,Action|Crime|Drama|Thriller,Tyler Labine,25558,1297,Ned Bellamy,2.0,boss|communications|computer|genius|job,http://www.imdb.com/title/tt0218817/?ref_=fn_tt_tt_1,221.0,English,USA,PG-13,30000000.0,2001.0,240.0,2.35,0,6.1
Hamlet ,Color,Kenneth Branagh,85.0,150.0,0.0,401.0,Brian Blessed,597.0,4414535.0,Drama,Julie Christie,30618,1645,Richard Briers,0.0,classic literature|denmark|funeral|madness|prince,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1,224.0,English,UK,PG-13,18000000.0,1996.0,591.0,2.2,0,7.8
Midnight in the Garden of Good and Evil ,Color,Clint Eastwood,91.0,155.0,16000.0,229.0,Bob Gunton,18000.0,25078937.0,Crime|Drama|Mystery|Thriller,Kevin Spacey,31751,19689,Leon Rippy,2.0,graveyard|murder|murder trial|reporter|trial,http://www.imdb.com/title/tt0119668/?ref_=fn_tt_tt_1,216.0,English,USA,R,30000000.0,1997.0,461.0,1.85,0,6.6
Beautiful Creatures ,Color,Richard LaGravenese,231.0,124.0,98.0,592.0,Zoey Deutch,1000.0,19445217.0,Drama|Fantasy|Romance,Alden Ehrenreich,67796,3580,Pruitt Taylor Vince,7.0,dream|escape|magic|magic spell|small town,http://www.imdb.com/title/tt1559547/?ref_=fn_tt_tt_1,258.0,English,USA,PG-13,60000000.0,2013.0,852.0,2.35,14000,6.2
Bobby Jones: Stroke of Genius ,Color,Rowdy Herrington,35.0,128.0,9.0,193.0,Jeremy Northam,767.0,2694071.0,Biography|Drama|Romance|Sport,Aidan Quinn,3222,1727,Paul Freeman,3.0,colon in title|competition|five word title|golf|temper,http://www.imdb.com/title/tt0375104/?ref_=fn_tt_tt_1,64.0,English,USA,PG,,2004.0,327.0,2.35,352,6.7
The Gift ,Color,Joel Edgerton,297.0,108.0,0.0,458.0,Allison Tolman,1000.0,43771291.0,Mystery|Thriller,Busy Philipps,79909,3215,Wendell Pierce,1.0,compulsive liar|fired from a job|gift|rape|substance abuse,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1,279.0,English,USA,R,5000000.0,2015.0,562.0,2.35,15000,7.1
Why Did I Get Married? ,Color,Tyler Perry,41.0,113.0,0.0,607.0,Tasha Smith,2000.0,55184721.0,Comedy|Drama,Michael Jai White,9811,6510,Lamman Rucker,8.0,marriage|overweight|psychologist|secret|work,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1,100.0,English,USA,PG-13,15000000.0,2007.0,721.0,1.85,1000,5.6
Life or Something Like It ,Color,Stephen Herek,86.0,103.0,65.0,311.0,Stockard Channing,11000.0,14448589.0,Comedy|Romance,Angelina Jolie Pitt,19364,12566,James Gammon,2.0,football|homeless man|interview|psychic|reporter,http://www.imdb.com/title/tt0282687/?ref_=fn_tt_tt_1,128.0,English,USA,PG-13,40000000.0,2002.0,944.0,2.35,835,5.8
In the Cut ,Color,Jane Campion,138.0,113.0,319.0,48.0,Nick Damici,1000.0,4717455.0,Mystery|Thriller,Jennifer Jason Leigh,18632,1171,Susan Gardner,0.0,blow job|female rear nudity|female removes her clothes|oral sex|three of spades tattoo,http://www.imdb.com/title/tt0199626/?ref_=fn_tt_tt_1,354.0,English,Australia,R,12000000.0,2003.0,65.0,1.85,656,5.3
Confessions of a Dangerous Mind ,Color,George Clooney,181.0,113.0,0.0,89.0,David Julian Hirsh,504.0,,Biography|Comedy|Crime|Drama|Romance|Thriller,Dick Clark,71596,810,Jennifer Hall,0.0,broken nose|kgb|marriage proposal|playboy mansion|sistine chapel,http://www.imdb.com/title/tt0270288/?ref_=fn_tt_tt_1,276.0,English,USA,R,29000000.0,2002.0,147.0,2.35,3000,7.1
